,기업명,주소,직급,기술스택,자격요건,우대사항,url,기업url,업종분류,사원수,연혁,기업형태,매출액,홈페이지,평균연봉
75,셀러허브,서울 강남구 삼성동 144-5 (에이타워),1 ~ 10년,"['PHP', 'Redis', 'MySQL', 'JavaScript', 'Git', 'Docker', 'AWS EC2', 'AWS ElastiCache', 'AWS S3', 'AWS RDS', 'AWS Lambda']","['백엔드 개발경험 3년이상 또는 그에 준하는 경험이 있는 분', '함께 협업하는 사람들과 논리적으로 의사소통 할 수 있는 분', '다양한 프로젝트에 대한 자원 배분 및 시간을 관리할 수 있는 분', '장기적인 관점으로 확장성 있고 유연한 설계와 코드 품질에 대해 고민하는 분', 'RDBMS,Front-End 등 인접기술에 대한 이해가 있으신 분']","['개발을 진정 좋아하며, 본인이 맡은 기술적 챌린지를 해결해 나가는 것을 진정으로 즐기는 자세', '온라인 이커머스 환경에 대한 높은 이해도 및 관련 개발 경험', 'PHP framework (Laravel, Codeigniter, Phalcon, etc)을 사용해본 경험', '디자인 패턴 (Factory, Singleton, Strategy 등) 를 활용하여 서비스를 적용해본 경험', '자료구조 (스택, 큐, 선형구조 등)에 대한 이해도', 'AWS (EC2, S3, SNS, Lambda 등)을 활용한 개발 경험', '형상관리 경험 (Git,SVN,Mercurial) 이 있으신 분']",https://career.programmers.co.kr/job_positions/12652,http://www.sellerhub.co.kr/,통신 판매업,81,12년 (2012년 설립),주식회사,120억 313만,-,"4,548만"
76,에이치투오호스피탈리티,"서울 강남구 논현로98길 28, (역삼동) 2층",5 ~ 20년,"['AWS Elastic Beanstalk', 'AWS DynamoDB', 'GitHub', 'CircleCI', 'Node.js']",['Node.js를 응용한 실무 5년이상 백엔드 개발 경험'],"['Git/Github 사용 경험', '테스트 자동화 경험', 'AWS 배포/운영 경험']",https://career.programmers.co.kr/job_positions/12379,https://h2ohospitality.io/,건물 및 산업설비 청소업,20,9년 (2015년 설립),주식회사,"3억 6,994만",-,"4,414만"
77,에이치투오호스피탈리티,"서울 강남구 논현로98길 28, (역삼동) 2층",2 ~ 10년,"['AWS CloudFront', 'AWS Certificate Manager', 'AWS S3', 'GitHub']",['React.js를 활용한 실무 2년 이상 백엔드 개발 경험'],"['Git/Github 사용 경험', '테스트 자동화 경험', 'AWS 배포/운영 경험']",https://career.programmers.co.kr/job_positions/12378,https://h2ohospitality.io/,건물 및 산업설비 청소업,20,9년 (2015년 설립),주식회사,"3억 6,994만",-,"4,414만"
78,아이트럭,"서울 서초구 동작대로 230, (방배동) 화련회관 10층",경력 무관,"['Node.js', 'TypeScript', 'REST API', 'ExpressJS', 'MySQL', 'Sequelize.js', 'AWS EC2', 'AWS RDS', 'AWS S3']","['Node.js 숙련자 및 웹 서비스 이해가 있으신 분', 'TypeScript 기반 서버개발 및 운영 경험이 있으신 분', 'RESTful API 이해가 높은신 분', '상용 서비스 및 제품 개발에 참여해 본 경험이 있으신 분', '다양한 UI 개발 경험과 사용자 경험에 대한 깊이 있는 이해도를 보유하신 분', '논리적이고 체계적인 문제해결 능력이 있으신 분', '효과적인 의사전달 및 협업 능력이 있으신 분']",[''],https://career.programmers.co.kr/job_positions/12194,https://www.itruck.co.kr/,포털 및 기타 인터넷 정보 매개 서비스업,10,4년 (2020년 설립),주식회사,-,-,"4,104만"
79,플래티어,,3 ~ 15년,"['Apache Spark', 'Apache Hadoop', 'Git', 'jQuery', 'Java', 'JavaScript', 'Spring Boot', 'NoSQL', 'AWS Alexa']","['Front-End, Back-end 등 Full-stack developer', 'Java(객체지향 프로그램밍), Servlet/Jsp/HTML/Javascript(웹 프로그래밍) 가능자', '유통분야 개발 경험자', '국내 근무 및 해외출장에 제한이 없으신 분']","['이커머스 경험자', '전산학/컴퓨터공학/이공계열 전공자', '자격증 소지자(정보처리기사, 소프트웨어기술경력증 등)']",https://career.programmers.co.kr/job_positions/12163,http://www.plateer.co.kr/,시스템ㆍ응용 소프트웨어 개발 및 공급업,246,19년 (2005년 설립),주식회사,"418억 9,336만",-,"5,436만"
80,플래티어,,7 ~ 15년,"['Apache Spark', 'Apache Hadoop', 'Git', 'jQuery', 'Java', 'JavaScript', 'Spring Boot', 'NoSQL', 'AWS Alexa']","['JAVA 개발 경력 7년 이상', 'Spring, SpringBoot 개발 경험', 'javascript, jquery, json 활용 경험', 'Git을 활용한 형상관리 활용 경험', '웹서비스에 대한 이해가 높으신 분', '동료들과 지식공유 및 토론이 자유로운 분']","['AWS, NoSql, BigQuery 경험', '오픈소스 등 다양항 코드 리딩 경험', '다양한 직군과의 원활한 커뮤니케이션']",https://career.programmers.co.kr/job_positions/12141,http://www.plateer.co.kr/,시스템ㆍ응용 소프트웨어 개발 및 공급업,246,19년 (2005년 설립),주식회사,"418억 9,336만",-,"5,436만"
81,컨워스,"서울 서대문구 연세로 50, 공학원 417호",경력 무관,"['Python', 'Docker', 'AWS EC2', 'WebSocket', 'WebRTC']","['영어로 된 문서에 대해 검색 및 독해가 익숙하신 분', '로보틱스/컴퓨터/전자공학 등 관련 분야 학사 이상 학위', 'python 등의 언어 활용 능력 및 C++ binding으로 활용 가능하신 분', 'Web Socket, WebRTC 등의 네트워크 통신에 이해가 있으신 분']","['OpenCV 개발 관련 실무 경험이 있으신 분', 'RTMP, RTSP, RTP 등과 같은 프로토콜을 사용한 실무 경험이 있으신 분', '실시간으로 영상을 스트리밍하는 실무 경험이 있으신 분', 'NoSQL DB를 사용한 실무 경험이 있으신 분', 'ReactJS를 사용한 웹 페이지 구축 실무 경험이 있으신 분']",https://career.programmers.co.kr/job_positions/11412,http://conworth.io/,그 외 기타 정보 서비스업,7,4년 (2020년 설립),기타 법인,-,-,"4,880만"
82,엔코드,"서울 강남구 선릉로111길 6, (논현동) 2층",3 ~ 20년,"['AWS ECS', 'Terraform', 'Python', 'JavaScript']","['- 개발 조직이 효율적으로 업무를 진행할 수 있게 지원 하는 역할 이므로, 개발자 관점에서 생각할 수 있어야 합니다.', '- Infra 조직이 개발 조직을 지원 하는 관계라고 (다른 팀이 아니라 같은 팀입니다.) 생각 하시는 분이여야 합니다.', '- 코드를 퀄리티 높게 작성 하면 좋지만, 적어도 다양한 코드를 읽을 수 있거나 읽으려는 의지가 있으셔야 합니다.', '- 구성 되있거나 구성 한 내용들을 주변 동료들에게 공유 하시는 것에 거부감이 없으셔야 합니다.', '- Terraform Code 를 작성 해본적이 있으신 분이면 좋습니다.', '＞ 적어도 Terraform Code 를 작성 하려는 의지가 있으셔야 합니다.', '- Container 환경에 대해 어느 정도 이해도 가 있으셔야 합니다.', '- AWS 를 다루어 보셨어야 합니다.', '최소한 VPC 를 처음부터 끝까지 세팅 해보신 분이여야 합니다.', '- 관련 경험이 있으시면 좋지만 필수는 아니고, 적극적으로 업무를 수행 하려는 의지가 있으신 분이면 좋습니다.', '단, 현재 시스템에 사용 되었거나, 필요한 기술 에 대해 계속 공부 하시려는 의지는 필수 입니다.']","['- 장애가 발생 되었다라는 그 자체 보다 장애를 어떻게 관리 할 지에 대해서 고민 하시는 분이시길 기대합니다.', '- 측정 가능한 시스템을 만드시려는 의지가 있으신 분이길 기대합니다.', '- 안정적인 시스템 구성 / 운영에는 정답이 없고, (Silver Bulet)', '상황에 맞춰 점진적으로 발전 시켜 나가 면서 안정적인 시스템이 되어 간다는 데에 공감 하시는 분이였면 좋을것 같습니다.', '시스템 도 그 시스템을 만드는 엔지니어도 서로 같이 발전한다는 마음가짐을 가지신 분이면 좋을 것 같습니다.', '- 개발 팀을 지원 하는 조직이여서 의사소통에 열려 있으신 분이면 좋습니다.', '＞ 팀간 이익 충돌이 발생 되지 않게 계속 열린 마인드로 소통 하실 수 있으면 좋습니다.', ""- 심사 숙고 해서 결정한 사안 이라도 '오류가 발생할 수 있다'는 마인드를 탑재 하셨으면 좋겠습니다.""]",https://career.programmers.co.kr/job_positions/11269,http://home.itsdcode.com/,상품 중개업,59,9년 (2015년 설립),주식회사,"229억 1,496만",-,"4,571만"
83,팀블랙버드,"서울 영등포구 의사당대로 83, (여의도동) 17층",3 ~ 10년,"['AWS EC2', 'AWS S3', 'AWS RDS', 'Python', 'Git', 'PostgreSQL']","['- AWS 혹은 그에 준하는 클라우드 서비스를 운영해보신 경험이 있으신 분', '- 백엔드 인프라의 모니터링 서비스를 구축 혹은 운영해보신 경험이 있으신 분', '- CI/CD, 코드 컨벤션 등 팀 내 컨벤션을 구축해보신 경험이 있으신 분']","['- Cloud hosting service(especially AWS)를 깊이 사용하고 관리해보신 분', '- Terraform 등의 Infrastructure as code 관련 툴 사용 경험이 있으신 분', '- 투자, 암호화폐, 금융 분야에 대한 관심이 있으신 분']",https://career.programmers.co.kr/job_positions/10977,https://cryptoquant.com/,시스템ㆍ응용 소프트웨어 개발 및 공급업,18,6년 (2018년 설립),주식회사,"15억 8,941만",-,"5,715만"
84,팀블랙버드,"서울 영등포구 의사당대로 83, (여의도동) 17층",2 ~ 15년,"['Python', 'SQL', 'REST API', 'Git', 'AWS EC2', 'AWS RDS', 'AWS ElasticBeanstalk']",['Hard Skills'],"['RDB or NoSQL, 데이터베이스와 관련된 경험이 3년 이상 혹은 그에 준하는 실력을 보유하신 분', 'Cloud hosting service(especially AWS)를 깊이 사용하고 관리해보신 분', 'PostgresSQL을 이용하여 Replication, Failover, Backup, Cluster등 Database에 관해 깊이 운영해 보신 분', '투자, 암호화폐, 금융 분야에 대한 관심이 있으신 분', '투자 데이터 활용과 분석에 대한 이해와 관심이 있으신 분']",https://career.programmers.co.kr/job_positions/7476,https://cryptoquant.com/,시스템ㆍ응용 소프트웨어 개발 및 공급업,18,6년 (2018년 설립),주식회사,"15억 8,941만",-,"5,715만"
85,델레오코리아,"서울 강남구 테헤란로87길 36 (삼성동, 도심공항타워) 12층 델레오코리아",3 ~ 8년,"['AWS Cloud9', 'AWS EC2', 'AWS RDS', 'AWS S3', 'CI/CD', 'CircleCI', 'Google Container Registry', 'Jenkins', 'GitLab', 'Git']","['학력: 초대졸 이상', '경력: 3년 ~ 8년(클라우드 설계/운영 경험)', 'CI / CD 환경 구축 및 운영 경험', 'OS, Network, DB, Server 에 대한 전반적인 이해와 지식보유', 'Container 기반 환경 구축 및 운영 경험']","['백엔드 개발(Java) 경험', '대용량 서비스 구축/운영 경험', 'MSA 구조에 대한 이해', '인프라, 어플리케이션 보안에 대한 이해', '트러블 슈팅과 품질 개선 업무에 대한 흥미', 'Jenkins, Gitlab 등 CI Tool 사용 경험']",https://career.programmers.co.kr/job_positions/6080,https://www.deleo.co.kr/#main,상품 중개업,57,8년 (2016년 설립),주식회사,"16억 9,280만",-,"4,883만"
86,아트스피치앤커뮤니케이션,"서울 마포구 와우산로23길 8, (서교동)",2 ~ 10년,"['JIRA', 'Mantis Bug Tracker', 'AWS CloudFront']","['웹 / 모바일 (웹, 앱, AOS, iOS) 서비스 QA 2년 이상 경력이 있으신 분', '운영, 기획, 개발과의 협업 관계에서 원할한 커뮤니케이션이 가능하신 분']","['이슈 트래킹 시스템 (Jira, Redmine, Mantis 등) 사용 경험이 있으신 분', '모바일 앱 스토어 (Google / Apple) 출시 경험자', '개발 방법론 등을 기반으로 QA프로세스 개선에 참여한 경험이 있으신분', 'CI/CD 환경 근무 경험이 있으신분', 'AWS 같은 Public Cloud 환경 경험자']",https://career.programmers.co.kr/job_positions/9917,https://team-mkcreative.oopy.io/,그 외 기타 사업 지원 서비스업,39,12년 (2012년 설립),주식회사,"166억 2,270만",-,-
87,아트스피치앤커뮤니케이션,"서울 마포구 와우산로23길 8, (서교동)",7 ~ 20년,"['Java', 'Spring Boot', 'JSTL', 'MyBatis', 'HTML', 'HTML5', 'JavaScript', 'CSS', 'MySQL', 'AWS CloudFront']","['JAVA(Spring boot ,Jstl , Mybatis ) Web Application 경력 7년이상', 'Front-end(HTML,Javscript,Css) 개발 경험이 있으신 분', '데이터베이스(Mysql) 기본 이해도가 있으신분', 'AWS 경험이 있으신분']","['타 부서와의 커뮤니케이션을 원활하게 진행 가능하신 분', '어려운 문제를 만나면 피하지 않고 즐기시는 분', '모르는 것을 빠르게 학습하시는 분', '컴퓨터공학/소프트웨어공학 전공자 우대', 'PG사 연동 경험이 있으신분']",https://career.programmers.co.kr/job_positions/9915,https://team-mkcreative.oopy.io/,그 외 기타 사업 지원 서비스업,39,12년 (2012년 설립),주식회사,"166억 2,270만",-,-
88,지니뮤직,"서울 강남구 테헤란로 415, (삼성동) 6~8층",5 ~ 9년,"['Java', 'JSP', 'Spring', 'Oracle', 'MySQL', 'JavaScript', 'jQuery', 'AWS Alexa']","['Java 및 Spring Framework에 대한 이해 및 개발 경험자.', 'Spring Framework, RESTful API 기반 기술 이해와 개발 경험자.', 'javascript, jQuery 자유롭게 사용 가능하신 분.', 'Oracle, MS-SQL, MySQL 중 1가지 이상 이해 및 경험자.', 'Linux 기반 서버 운영 가능자.', '합리적이고 기술의 완성도를 추구하는 열정을 가지신 분.']","['대용량 데이터 처리 경험 보유자.', 'Oracle PL/SQL 개발 가능자.', 'Bootstrap(HTML5, CSS3)을 이용한 Web Application 개발 경험자.', 'Elasticsearch, Solr 검색엔진 개발 경험자.']",https://career.programmers.co.kr/job_positions/9819,https://www.geniemusic.co.kr/,그 외 기타 정보 서비스업,233,33년 (1991년 설립),주식회사,"2,439억 5,369만",-,"6,258만"
89,옵틱라이프,01849 서울 노원구 동일로174길 27,3 ~ 10년,"['Ruby on Rails', 'CSS', 'HTML', 'JavaScript', 'Vue.js', 'Git', 'AWS EC2']","['자격조건', '- 3년 이상 웹개발 경험', '- 데이터베이스에 대한 기본적 지식이 있는 분', '- AWS 사용에 익숙하며, 네트워크 및 클라우드 지식이 있는 분', '- Cloud 기반 환경에서 1년 이상 서비스 설계 및 구축, 운영 경험이 있는 분', '- RESTful API 설계 경험이 있는 분', '- 다른 직군의 팀원에게 자신의 의견을 명료하게 전달하고 원활하게 의사소통 할 수 있는 능력을 가지신 분', '- 플랫한 조직문화에 빠르게 적응해 모든 팀원과 수평적이고 효율적인 의사소통을 하실 수 있는 분']","['우대사항', '- 웹 개발 프로세스(설계, 구현, 테스트, 배포, 운영)에 대한 이해', '- Ruby on Rails를 이용한 웹 어플리케이션 개발 경험이 있으신 분', '- 웹 프론트에 대한 이해가 있으신 분 (HTML, CSS, JS, Vue.js)', '- 비즈니스를 고려해서 상황에 따라 최선의 기술을 선택할 수 있는 분']",https://career.programmers.co.kr/job_positions/3842,http://www.opticlife.co.kr/,"가방, 시계, 안경 및 기타 생활용품 도매업",5,6년 (2018년 설립),주식회사,-,-,"3,377만"
90,비즈톡,"서울 강남구 봉은사로 304, (역삼동) 14층",,"['Java', 'MariaDB', 'Redis', 'AWS ElastiCache', 'AWS MSK', 'RabbitMQ', 'Spring Boot', 'REST API', 'Git', 'Apache Kafka', 'TCP/IP', 'Netty']","['서버 / 백엔드 개발자로서 실무 5년차 이상', 'Git 버전 관리 시스템 사용 가능', 'SpringBoot를 이용하여 개발 가능 하신 분', 'RestAPI로 서비스 개발 가능 하신 분', '소켓 통신 개발 가능 하신 분', 'RDBS 사용 가능 하신 분', '기본적인 Linux 명령 사용 가능 하신 분']","['대규모 트래픽 처리 경험', 'AWS를 통한 개발, 운영 경험이 있으신 분', 'Microservice 아키텍쳐 기반의 시스템 개발 경험이 있으신 분', 'Apache Kafka 사용 경험이 있으신 분']",https://career.programmers.co.kr/job_positions/2252,https://www.biztalk.co.kr/,시스템ㆍ응용 소프트웨어 개발 및 공급업,19,9년 (2015년 설립),주식회사,"150억 2,692만",-,"3,812만"
91,오비맥주,서울 강남구 영동대로 517 8층,시니어 (9년 이상),"['AWS', 'Python', 'SQL', 'Java', 'Azure']","['[Tech]', ' Proficiency in programming languages like Python, SQL, and Java.', ' Familiarity with cloud platforms and services like AWS, Azure, or GCP.', ' Understanding of data modeling and database design principles ', ' Knowledge of data warehousing and ETL (Extract, Transform, Load) processes & best practices of pipeline  management ', '', '[Leadership]', ' A mindset of continuous learning', ' Strategic thinking and the ability to align data engineering initiatives with organizational goals.', ' Problemsolving and decisionmaking skills to overcome challenges and drive successful outcomes', '', '[Position Experience]', "" A bachelor's or master's degree in a relevant field such as Computer Science, Data Engineering, Data Science, or a related discipline. "", ' Over 8+ years of experience in data engineering, data architecture, or a related field.', ' Experience in managing and leading a team of data engineers. ', ' Ability to effectively manage multiple projects and changing priorities']","['[Tech]', ' Experience in Data Science related projects', ' Extensive experience working with Azure platforms & services', '', '[IndustryOptional]', ' CPG or alcohol industry', ' Data scientist, data engineer, business analyst', ' Data visualization ', '', '[PersonalityOptional]', ' Ability to comprehend and converse in English to communicate effectively']",https://www.rallit.com/positions/1791/data-sr-engineer,https://www.ob.co.kr/,발효주 제조업,-,26년 (1998년 설립),주식회사,"1조 3,445억 1,007만",-,"9,558만"
